,Sample.id,lat,lon,ai_et0,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,contrast,correlation,cv,dem,dissimilarity,eastness,entropy,evaporation,evenness,EVImax,EVImean,Gppmax,Gppmean,homogeneity,maximum,ref,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,NDVImax,NDVImean,northness,Nppmax,Nppmean,ocs,range,shannon,simpson,std,uniformity,variance,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bdod2_1,bdod2_2,cec2_1,cec2_2,cfvo2_1,cfvo2_2,clay2_1,clay2_2,nitrogen2_1,nitrogen2_2,ocd2_1,ocd2_2,phh2o2_1,phh2o2_2,sand2_1,sand2_2,silt2_1,silt2_2,soc2_1,soc2_2,shannon_species,shannon_genus,shannon_family,ece,esp,biome,X.y,JGI.id,Type,Lat,Lon,Size.bp.,Continent,Biome,Data.Contributor,Library.Instrument,Library.Strategy,Library.Source,Library.Selection,Library.Layout,Library.Construction.protocol,JGI.Library.Instrument
1332,SRR7015918,38.987,-107.0038,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.194851637,2.675160824,2.390808809,-0.17759481,-0.82987386,Wetland,1352,3300019877,Public,38.987,-107.0038,48154330,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1333,SRR7015919,38.987,-107.0038,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.145151224,2.630149241,2.354786261,-0.17759481,-0.82987386,Wetland,1353,3300019877,Public,38.987,-107.0038,54130864,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1334,SRR7015921,38.9362,-106.9425,-0.4185652,0.25875565,0.46957374,0.027375558,-0.30895877,-0.9815993,1.0384387,0.4614578,0.011941978,0.2766526,-0.11124254,-0.03723487,6.1736975,0.83347166,-2.0263317,0.85693944,-0.22781973,0.48587853,1.0335033,-0.007775054,-0.5253364,-0.71821815,-1.014577,-0.6868108,0.024758605,0.24683732,-0.03532152,0.00120308,0.27775064,-0.011770834,-0.18100053,2.3490367,-0.16320008,-2.6974041,0.6687141,NA,0.5282374,0.8734131,0.8358929,0.6744709,0.6493135,-0.5520196,0.26212388,0.19597837,2.485209,0.38592723,0.051406693,0.38071588,-0.015746158,0.7228631,0.41274637,0.4237198,0.21000153,0.13137014,-0.056505155,-0.3904465,0.5432732,-1.3320774,-0.33873552,0.5026962,-0.1297095,0.1698541,0.2516841,0.22172397,0.21578059,-0.10798759,0.57683814,0.6965718,0.2856739,0.3793559,0.59277076,0.15844652,0.36326432,0.35473678,-0.11269824,-0.105270915,-1.0384382,-1.0687537,1.2620369,1.2313402,0.7808553,0.018007528,4.466372499,4.212063066,3.524862351,-0.12436158,-0.842274,Wetland,1354,3300021344,Public,38.9362,-106.9425,142714732,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1335,SRR7026199,38.9866,-107.0007,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.073617116,2.652190846,2.04881975,-0.17759481,-0.82987386,Wetland,1355,3300019883,Public,38.9866,-107.0007,49950686,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1336,SRR7026200,38.9866,-107.0007,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,2.927972557,2.495477913,1.991085544,-0.17759481,-0.82987386,Wetland,1356,3300019883,Public,38.9866,-107.0007,40992406,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1337,SRR7026201,38.9225,-106.9538,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,3.169275091,2.917636947,2.366448209,-0.12184752,-0.83641964,Wetland,1357,3300019887,Public,38.9225,-106.9538,53523750,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1338,SRR7026202,38.9225,-106.9538,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,3.07032144,2.798687504,2.246419819,-0.12184752,-0.83641964,Wetland,1358,3300019887,Public,38.9225,-106.9538,44190490,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1339,SRR7026233,38.9225,-106.9538,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,3.335877486,2.746794984,2.428797508,-0.12184752,-0.83641964,Wetland,1359,3300019890,Public,38.9225,-106.9538,58739002,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1340,SRR7026234,38.9225,-106.9538,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,3.099929179,2.492055697,2.127913616,-0.12184752,-0.83641964,Wetland,1360,3300019890,Public,38.9225,-106.9538,52152406,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1341,SRR7026235,38.9871,-107.0011,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,4.111964438,3.456806564,2.97754925,-0.17759481,-0.82987386,Wetland,1361,3300019886,Public,38.9871,-107.0011,52614666,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1342,SRR7026236,38.9871,-107.0011,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,4.124198327,3.447701489,2.968209972,-0.17759481,-0.82987386,Wetland,1362,3300019886,Public,38.9871,-107.0011,46839996,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1343,SRR7026237,38.9223,-106.954,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,3.810722489,3.571055933,2.998283471,-0.12184752,-0.83641964,Wetland,1363,3300020002,Public,38.9223,-106.954,52640268,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1344,SRR7026238,38.9223,-106.954,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,3.732132417,3.431904318,2.881484828,-0.12184752,-0.83641964,Wetland,1364,3300020002,Public,38.9223,-106.954,47502548,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1345,SRR7026259,38.9866,-107.0007,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.300077458,2.467026122,2.18497007,-0.17759481,-0.82987386,Wetland,1365,3300020062,Public,38.9866,-107.0007,46776268,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1346,SRR7026260,38.9866,-107.0007,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.400477653,2.632764907,2.169043527,-0.17759481,-0.82987386,Wetland,1366,3300020062,Public,38.9866,-107.0007,49826042,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1347,SRR7026261,38.9871,-107.0011,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.837002174,3.454040147,3.028422818,-0.17759481,-0.82987386,Wetland,1367,3300020021,Public,38.9871,-107.0011,62136592,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1348,SRR7026262,38.9871,-107.0011,-0.4256862,0.2569436,0.4773479,0.02188844,-0.30255276,-0.15386154,1.039219,0.46948197,0.02476959,0.80255723,-0.2076255,0.26657507,6.174219,1.1270161,1.3424445,0.8265834,-0.25058407,0.4554346,0.5985619,0.007776828,-0.3133119,-0.407315,-0.86329746,-0.66316766,-0.43539804,-0.36374938,-0.39525303,-0.4124018,-0.5879143,-0.5890181,-0.553488,2.379278,0.026542872,-0.772072,1.2789949,-0.2972023,0.4926595,1.2291063,0.93834126,0.6891652,1.2237233,-0.54338765,0.9357713,0.17564812,2.2964604,0.3473259,0.009188576,0.36165237,-0.005549855,0.6662728,0.41456264,0.38670552,0.18346725,0.12841104,-0.08151948,-0.39394492,0.5525856,-1.3495044,-0.34125355,0.5104834,-0.12229813,0.113061,0.061312146,-0.091249175,0.33080178,-0.099059425,0.5442922,0.65195566,-0.2832861,-0.22118567,0.91766065,-0.10789417,0.27911454,0.04451029,-0.47492677,-0.48826706,-0.32498613,-0.3452678,0.75345665,0.7432605,1.2502266,0.05825175,3.839161341,3.455862373,3.039530552,-0.17759481,-0.82987386,Wetland,1368,3300020021,Public,38.9871,-107.0011,59882410,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1349,SRR7026263,38.9223,-106.954,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,2.626543989,2.18334216,1.80536818,-0.12184752,-0.83641964,Wetland,1369,3300020001,Public,38.9223,-106.954,54622162,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
1350,SRR7026264,38.9223,-106.954,-0.4139428,0.2604152,0.4738602,0.027833493,-0.30882505,-0.8696452,1.0402962,0.46387315,0.008847238,0.073264666,-0.74000216,-0.20635542,5.8345475,0.5027192,-0.20717318,0.7186216,-0.19139676,0.3826532,0.9421939,-0.22177675,-0.47170502,-0.5753882,-0.7751825,-0.56561023,-0.04914312,0.05110327,-0.08623444,-0.06609923,0.058825336,-0.15409526,-0.2518651,2.2923467,-0.24539796,-2.1153297,0.9572426,-0.5133188,0.4890516,0.22527997,0.47693554,0.49494854,0.18961893,-0.5140119,0.004323744,0.21151699,2.594197,0.39223927,0.07703349,0.41028744,-0.017686564,0.7805644,-0.22214037,0.45153013,0.23212904,0.13555259,-0.036291093,-0.37076226,0.5372993,-1.3221408,-0.33130303,0.5211644,-0.14952534,0.22169948,0.35773167,0.15919141,0.20663193,-0.1554551,0.3112977,0.3657569,-0.084981464,-0.05653101,0.46668303,0.3199212,0.43940538,0.33964464,-0.108631775,-0.09256542,-0.9840584,-0.9890049,1.453236,1.4540694,0.7343198,-0.005370284,2.747520803,2.30783309,1.865428561,-0.12184752,-0.83641964,Wetland,1370,3300020001,Public,38.9223,-106.954,57096596,North America,Wetland,Jill Banfield,Illumina HiSeq 2500,WGS,METAGENOMIC,RANDOM,PAIRED,Regular (DNA),Illumina HiSeq 2500-1TB
